county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,245,218,0,27
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,368,335,0,33
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,275,232,0,43
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,177,150,0,27
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,597,518,0,79
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,168,149,0,19
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,114,105,0,9
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,237,198,0,39
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,112,97,0,15
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,696,203,362,131
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,445,387,0,58
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,138,127,0,11
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,478,94,276,108
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,367,297,0,70
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,405,348,0,57
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,227,193,0,34
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,445,134,257,54
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,451,217,159,75
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,236,141,69,26
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,220,128,62,30
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,344,159,145,40
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,668,294,313,61
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,Rebecca Bahar-Cook,Democrat,629,275,290,64
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,211,185,0,26
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,326,298,0,28
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,237,202,0,35
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,Thomas Stallworth III,Democrat,155,130,0,25
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,544,474,0,70
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,149,134,0,15
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,99,92,0,7
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,222,184,0,38
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,99,85,0,14
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,621,171,336,114
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,386,341,0,45
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,130,121,0,9
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,415,63,257,95
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,323,264,0,59
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,355,302,0,53
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,201,170,0,31
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,390,105,236,49
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,387,187,139,61
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,Thomas Stallworth III,Democrat,206,119,64,23
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,Thomas Stallworth III,Democrat,194,109,60,25
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,Thomas Stallworth III,Democrat,302,142,129,31
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,Thomas Stallworth III,Democrat,603,257,291,55
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,Thomas Stallworth III,Democrat,558,232,262,64
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,833,684,0,149
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,1002,848,0,154
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,693,502,0,191
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,Mike Balow,Republican,494,388,0,106
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,1236,950,0,286
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,517,449,0,68
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,439,359,0,80
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,636,526,0,110
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,383,339,0,44
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,1134,455,323,356
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,960,734,0,226
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,478,393,0,85
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,1077,401,281,395
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,835,628,0,207
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,1172,814,0,358
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,573,483,0,90
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,1255,581,393,281
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,758,473,157,128
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,Mike Balow,Republican,345,249,49,47
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,Mike Balow,Republican,381,260,70,51
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,Mike Balow,Republican,512,305,127,80
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,Mike Balow,Republican,696,412,155,129
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,Mike Balow,Republican,762,439,170,153
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,821,672,0,149
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,985,834,0,151
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,710,525,0,185
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,Julie Maday,Republican,472,370,0,102
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,1190,905,0,285
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,500,433,0,67
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,413,333,0,80
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,608,505,0,103
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,374,328,0,46
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,1110,448,320,342
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,935,714,0,221
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,479,394,0,85
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,1071,389,287,395
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,815,620,0,195
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,1163,808,0,355
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,566,479,0,87
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,1233,545,402,286
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,755,467,165,123
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,Julie Maday,Republican,339,243,48,48
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,Julie Maday,Republican,381,256,76,49
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,Julie Maday,Republican,492,289,123,80
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,Julie Maday,Republican,678,404,151,123
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,Julie Maday,Republican,756,436,170,150
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,35,26,0,9
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,41,38,0,3
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,27,18,0,9
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,Grant T. Baker,Libertarian,28,22,0,6
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,48,40,0,8
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,14,13,0,1
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,18,16,0,2
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,33,26,0,7
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,20,18,0,2
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,57,24,14,19
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,31,26,0,5
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,23,17,0,6
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,36,15,13,8
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,32,25,0,7
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,46,37,0,9
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,20,17,0,3
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,41,20,15,6
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,38,24,10,4
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,Grant T. Baker,Libertarian,21,16,3,2
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,Grant T. Baker,Libertarian,29,21,6,2
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,Grant T. Baker,Libertarian,19,11,7,1
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,Grant T. Baker,Libertarian,57,35,18,4
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,Grant T. Baker,Libertarian,58,39,9,10
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,41,32,0,9
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,52,49,0,3
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,34,20,0,14
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,18,17,0,1
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,45,40,0,5
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,11,10,0,1
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,20,18,0,2
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,17,14,0,3
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,9,8,0,1
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,71,37,25,9
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,36,30,0,6
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,14,14,0,0
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,31,13,11,7
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,31,30,0,1
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,36,28,0,8
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,24,20,0,4
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,41,26,10,5
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,34,24,8,2
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,17,12,3,2
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,22,18,2,2
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,26,13,10,3
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,38,25,11,2
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,Janet M. Sanger,U.S. Taxpayers,80,47,25,8
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,29,24,0,5
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,46,42,0,4
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,22,18,0,4
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,14,13,0,1
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,23,21,0,2
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,18,15,0,3
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,17,15,0,2
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,11,9,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,9,9,0,0
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,46,23,16,7
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,19,16,0,3
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,16,14,0,2
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,21,9,7,5
St. Joseph's,"Park Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,24,24,0,0
St. Joseph's,"Sherman Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,27,19,0,8
St. Joseph's,"Sturgis Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,13,11,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,33,21,9,3
St. Joseph's,"City of Sturgis, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,21,15,4,2
St. Joseph's,"City of Sturgis, Precinct 2",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,10,7,1,2
St. Joseph's,"City of Sturgis, Precinct 3",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,14,13,0,1
St. Joseph's,"City of Sturgis, Precinct 4",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,18,9,4,5
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,26,14,9,3
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee of Mich State,,John Paul Sanger,U.S. Taxpayers,28,20,5,3
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,20,15,0,5
St. Joseph's,"Colon Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,16,15,0,1
St. Joseph's,"Constantine Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,18,15,0,3
St. Joseph's,"Constantine Township, Precinct 2",Trustee of Mich State,,John Anthony La Pietra,Green,15,14,0,1
St. Joseph's,"Fabius Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,24,23,0,1
St. Joseph's,"Fawn River Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,2,2,0,0
St. Joseph's,"Florence Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,3,3,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,7,5,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,8,5,0,3
St. Joseph's,"Lockport Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,33,17,10,6
St. Joseph's,"Mendon Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,18,16,0,2
St. Joseph's,"Mottville Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,9,6,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Trustee of Mich State,,John Anthony La Pietra,Green,28,13,11,4
