county,precinct,office,district,candidate,party,early_voting,avcb,election_day,votes
Hillsdale,"Litchfield Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,26,0,247,273
Hillsdale,"Litchfield Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,22,0,203,225
Hillsdale,"Litchfield Township, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,35,0,299,334
Hillsdale,"Litchfield Township, Precinct 1",Board of Trustees Member Kellogg Community College,,Steven Claywell,,0,0,6,6
Hillsdale,"Litchfield Township, Precinct 1",Board of Trustees Member Kellogg Community College,,Xenia McKay,,0,0,4,4
Hillsdale,"Litchfield Township, Precinct 1",Board of Trustees Member Kellogg Community College Partial Term Ending 12/31/2026,,Darin Aldrich,,0,0,2,2
Hillsdale,"Litchfield Township, Precinct 1",Board of Trustees Member Kellogg Community College Partial Term Ending 12/31/2026,,"T.R. Shaw, Jr.",,0,0,4,4
Hillsdale,"Litchfield Township, Precinct 1",Board Member Jonesville Community Schools,,Ryan Griffiths,,2,0,8,10
Hillsdale,"Litchfield Township, Precinct 1",Board Member Jonesville Community Schools,,Susan Raker,,2,0,6,8
Hillsdale,"Litchfield Township, Precinct 1",Board Member Jonesville Community Schools Partial Term Ending 12/31/2026,,Lenya Keller,,2,0,9,11
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,Travis Baker,,14,0,142,156
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,Kristen Chapman,,26,0,249,275
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,Jason Eichler,,23,0,237,260
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,Maurice Parks,,9,0,96,105
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,Lauren Skelly,,24,0,201,225
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,Alicia Marie Covey (W),,0,0,1,1
Hillsdale,"Litchfield Township, Precinct 1",Board Member Litchfield Community Schools,,"David Lynne Covey, Jr. (W)",,0,0,1,1
Hillsdale,"Litchfield Township, Precinct 1",Board Member Homer Community School District,,Josh McCullough,,0,0,5,5
Hillsdale,"Litchfield Township, Precinct 1",Board Member Homer Community School District,,Chad D. Rocco,,0,0,4,4
Hillsdale,"Litchfield Township, Precinct 1",Board Member Homer Community School District,,Tamara Winchell,,0,0,5,5
Hillsdale,"Moscow Township, Precinct 1",Registered Voters,,,,,,,1016
Hillsdale,"Moscow Township, Precinct 1",Ballots Cast,,,,,,,785
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,Democratic Party,DEM,9,0,110,119
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,Republican Party,REP,61,0,312,373
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,Libertarian Party,LIB,1,0,2,3
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,Green Party,GRN,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,2,2
Hillsdale,"Moscow Township, Precinct 1",Straight Party,,Natural Law Party,NLP,1,0,0,1
Hillsdale,"Moscow Township, Precinct 1",President,,Kamala Harris Tim Walz,DEM,20,0,164,184
Hillsdale,"Moscow Township, Precinct 1",President,,Donald J. Trump JD Vance,REP,105,0,488,593
Hillsdale,"Moscow Township, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,0,0,1,1
Hillsdale,"Moscow Township, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,1,0,0,1
Hillsdale,"Moscow Township, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,0,0,2,2
Hillsdale,"Moscow Township, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,1,1
Hillsdale,"Moscow Township, Precinct 1",President,,Cornel West Melina Abdullah,,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",President,,Peter Sonski (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,22,0,165,187
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,103,0,463,566
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,0,0,8,8
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Dave Stein,UST,0,0,3,3
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,0,0,4,4
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,1,0,4,5
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,17,0,150,167
Hillsdale,"Moscow Township, Precinct 1",U.S. House,5,Tim Walberg,REP,107,0,479,586
Hillsdale,"Moscow Township, Precinct 1",U.S. House,5,James Bronke,GRN,1,0,11,12
Hillsdale,"Moscow Township, Precinct 1",State House,35,Don Hicks,DEM,18,0,155,173
Hillsdale,"Moscow Township, Precinct 1",State House,35,Jennifer Wortz,REP,107,0,469,576
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,17,0,140,157
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,17,0,132,149
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,92,0,409,501
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,95,0,428,523
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,3,0,20,23
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,2,0,6,8
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,2,0,8,10
Hillsdale,"Moscow Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,4,0,30,34
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,22,0,145,167
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,17,0,133,150
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,95,0,436,531
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,82,0,381,463
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,5,0,20,25
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,3,0,29,32
Hillsdale,"Moscow Township, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,0,0,0
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,18,0,146,164
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,18,0,133,151
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,97,0,411,508
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,88,0,410,498
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,4,0,14,18
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,2,0,13,15
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,0,0,12,12
Hillsdale,"Moscow Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,1,0,9,10
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,15,0,132,147
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,18,0,141,159
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,98,0,406,504
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,85,0,388,473
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,2,0,11,13
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,"William Mohr, II",UST,2,0,13,15
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,0,0,5,5
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,5,0,26,31
Hillsdale,"Moscow Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,2,0,7,9
Hillsdale,"Moscow Township, Precinct 1",Prosecuting Attorney,,Jamie Wisniewski,REP,112,0,516,628
Hillsdale,"Moscow Township, Precinct 1",Sheriff,,Scott Hodshire,REP,111,0,527,638
Hillsdale,"Moscow Township, Precinct 1",Clerk,,Abe Dane,REP,112,0,519,631
Hillsdale,"Moscow Township, Precinct 1",Treasurer,,Stephenie Kyser,REP,113,0,510,623
Hillsdale,"Moscow Township, Precinct 1",Register of Deeds,,Nick Wheeler,REP,114,0,510,624
Hillsdale,"Moscow Township, Precinct 1",County Road Commissioner,,Mark Kline,REP,106,0,489,595
Hillsdale,"Moscow Township, Precinct 1",County Road Commissioner,,Michael Parney,REP,97,0,460,557
Hillsdale,"Moscow Township, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,112,0,522,634
Hillsdale,"Moscow Township, Precinct 1",Drain Commissioner,,Matt Word,REP,112,0,509,621
Hillsdale,"Moscow Township, Precinct 1",Surveyor,,Michael Lodzinski,REP,110,0,501,611
Hillsdale,"Moscow Township, Precinct 1",County Commissioner 2nd District,,Kevin Collins,REP,111,0,500,611
Hillsdale,"Moscow Township, Precinct 1",Supervisor,,William Petrie,REP,113,0,535,648
Hillsdale,"Moscow Township, Precinct 1",Clerk,,Sheri Gower,REP,113,0,529,642
Hillsdale,"Moscow Township, Precinct 1",Treasurer,,Jennifer M. Kimble,REP,113,0,523,636
Hillsdale,"Moscow Township, Precinct 1",Trustee,,Craig Moore,REP,98,0,480,578
Hillsdale,"Moscow Township, Precinct 1",Trustee,,Lisa Wallace,REP,98,0,468,566
Hillsdale,"Moscow Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,69,0,306,375
Hillsdale,"Moscow Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,32,0,188,220
Hillsdale,"Moscow Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,37,0,229,266
Hillsdale,"Moscow Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,63,0,233,296
Hillsdale,"Moscow Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,55,0,311,366
Hillsdale,"Moscow Township, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,56,0,269,325
Hillsdale,"Moscow Township, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,89,0,406,495
Hillsdale,"Moscow Township, Precinct 1",Board Member Jonesville Community Schools,,Ryan Griffiths,,42,0,253,295
Hillsdale,"Moscow Township, Precinct 1",Board Member Jonesville Community Schools,,Susan Raker,,33,0,228,261
Hillsdale,"Moscow Township, Precinct 1",Board Member Jonesville Community Schools Partial Term Ending 12/31/2026,,Lenya Keller,,53,0,281,334
Hillsdale,"Moscow Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,"Justin A. Gardella, II",,10,0,40,50
Hillsdale,"Moscow Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Melissa K. Harris,,7,0,57,64
Hillsdale,"Moscow Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Teresa Ann Keck,,12,0,58,70
Hillsdale,"Moscow Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Donald Lawless,,21,0,51,72
Hillsdale,"Moscow Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Brittney Wagler,,28,0,102,130
Hillsdale,"Moscow Township, Precinct 1",Board Member North Adams-Jerome Public Schools,,Lisa Wallace,,9,0,60,69
Hillsdale,"Moscow Township, Precinct 1",Board Member Hanover-Horton School District,,Leon Densmore,,1,0,12,13
Hillsdale,"Moscow Township, Precinct 1",Board Member Hanover-Horton School District,,Kristin Flick,,2,0,5,7
Hillsdale,"Moscow Township, Precinct 1",North Adams-Jerome Public Schools Sinking Fund Millage Proposal,,Yes,,14,0,83,97
Hillsdale,"Moscow Township, Precinct 1",North Adams-Jerome Public Schools Sinking Fund Millage Proposal,,No,,27,0,90,117
Hillsdale,"Pittsford Township, Precinct 1",Registered Voters,,,,,,,1092
Hillsdale,"Pittsford Township, Precinct 1",Ballots Cast,,,,,,,891
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,Democratic Party,DEM,15,0,67,82
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,Republican Party,REP,88,0,351,439
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,Libertarian Party,LIB,1,0,1,2
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,Green Party,GRN,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,5,5
Hillsdale,"Pittsford Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,1,1
Hillsdale,"Pittsford Township, Precinct 1",President,,Kamala Harris Tim Walz,DEM,30,0,149,179
Hillsdale,"Pittsford Township, Precinct 1",President,,Donald J. Trump JD Vance,REP,134,0,561,695
Hillsdale,"Pittsford Township, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,1,0,4,5
Hillsdale,"Pittsford Township, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,1,1
Hillsdale,"Pittsford Township, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,0,0,2,2
Hillsdale,"Pittsford Township, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,0,0,5,5
Hillsdale,"Pittsford Township, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",President,,Cornel West Melina Abdullah,,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",President,,Peter Sonski (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,30,0,134,164
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,132,0,555,687
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,1,0,5,6
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Dave Stein,UST,0,0,6,6
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,0,0,5,5
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,0,0,1,1
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,27,0,117,144
Hillsdale,"Pittsford Township, Precinct 1",U.S. House,5,Tim Walberg,REP,137,0,577,714
Hillsdale,"Pittsford Township, Precinct 1",U.S. House,5,James Bronke,GRN,0,0,17,17
Hillsdale,"Pittsford Township, Precinct 1",State House,35,Don Hicks,DEM,29,0,117,146
Hillsdale,"Pittsford Township, Precinct 1",State House,35,Jennifer Wortz,REP,129,0,586,715
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,28,0,114,142
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,30,0,112,142
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,122,0,503,625
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,117,0,510,627
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,4,0,21,25
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,1,0,8,9
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,1,0,17,18
Hillsdale,"Pittsford Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,1,0,31,32
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,27,0,124,151
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,28,0,115,143
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,123,0,530,653
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,108,0,463,571
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,6,0,17,23
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,6,0,37,43
Hillsdale,"Pittsford Township, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,0,0,0
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,29,0,116,145
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,25,0,102,127
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,121,0,518,639
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,113,0,497,610
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,3,0,13,16
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,3,0,15,18
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,2,0,15,17
Hillsdale,"Pittsford Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,0,0,6,6
Hillsdale,"Pittsford Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,25,0,100,125
Hillsdale,"Pittsford Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,25,0,117,142
Hillsdale,"Pittsford Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,120,0,482,602
