county,precinct,office,district,candidate,party,absentee,election_day,votes
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Donald J. Trump,REP,364,525,889
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Jo Jorgensen,LIB,6,13,19
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Don Blankenship,UST,2,0,2
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Howie Hawkins,GRN,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Rocky De La Fuente,NLP,2,0,2
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Jade Simmons (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Kasey Wells (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",President,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Gary Peters,DEM,546,156,702
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,John James,REP,357,523,880
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,15,3,18
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Marcia Squier,GRN,7,3,10
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Doug Dern,NLP,0,2,2
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Bryan Berghoef,DEM,486,131,617
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Bill Huizenga,REP,409,522,931
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Max Riekse,LIB,9,15,24
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Gerald T. VanSickle,UST,5,4,9
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Jean-Michel Creviere,GRN,6,4,10
Muskegon,"Muskegon Charter Township, Precinct 3",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",State House,92,Terry J. Sabo,DEM,607,209,816
Muskegon,"Muskegon Charter Township, Precinct 3",State House,92,Michael L. Haueisen,REP,295,443,738
Muskegon,"Muskegon Charter Township, Precinct 3",State House,92,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Ballots Cast,,,,,,1774
Muskegon,"Muskegon Charter Township, Precinct 4",Registered Voters,,,,,,2547
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Democratic Party,DEM,329,117,446
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Republican Party,REP,155,303,458
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Libertarian Party,LIB,0,3,3
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Working Class Party,WCP,3,4,7
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Green Party,GRN,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Natural Law Party,NLP,0,2,2
Muskegon,"Muskegon Charter Township, Precinct 4",Straight Party,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Joseph R. Biden,DEM,587,217,804
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Donald J. Trump,REP,329,590,919
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Jo Jorgensen,LIB,12,18,30
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Don Blankenship,UST,2,1,3
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Howie Hawkins,GRN,3,3,6
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Jade Simmons (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Kasey Wells (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",President,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Gary Peters,DEM,591,214,805
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,John James,REP,303,581,884
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,13,17,30
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Marcia Squier,GRN,7,3,10
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Doug Dern,NLP,0,3,3
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. House,2,Bryan Berghoef,DEM,539,184,723
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. House,2,Bill Huizenga,REP,349,585,934
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. House,2,Max Riekse,LIB,9,15,24
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. House,2,Gerald T. VanSickle,UST,4,5,9
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. House,2,Jean-Michel Creviere,GRN,4,7,11
Muskegon,"Muskegon Charter Township, Precinct 4",U.S. House,2,Over Votes,,1,2,3
Muskegon,"Muskegon Charter Township, Precinct 4",State House,92,Terry J. Sabo,DEM,627,261,888
Muskegon,"Muskegon Charter Township, Precinct 4",State House,92,Michael L. Haueisen,REP,262,520,782
Muskegon,"Muskegon Charter Township, Precinct 4",State House,92,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",Ballots Cast,,,,,,1273
Muskegon,"Muskegon Charter Township, Precinct 5",Registered Voters,,,,,,2341
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Democratic Party,DEM,280,116,396
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Republican Party,REP,121,225,346
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Libertarian Party,LIB,5,4,9
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,US Taxpayers Party,UST,0,3,3
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Working Class Party,WCP,2,3,5
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Green Party,GRN,1,2,3
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Natural Law Party,NLP,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 5",Straight Party,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Joseph R. Biden,DEM,395,202,597
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Donald J. Trump,REP,216,426,642
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Jo Jorgensen,LIB,10,11,21
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Don Blankenship,UST,2,0,2
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Howie Hawkins,GRN,5,2,7
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Jade Simmons (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Kasey Wells (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",President,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Gary Peters,DEM,383,205,588
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,John James,REP,209,395,604
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Valerie L. Willis,UST,10,14,24
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Marcia Squier,GRN,10,9,19
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Doug Dern,NLP,2,5,7
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. House,2,Bryan Berghoef,DEM,341,176,517
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. House,2,Bill Huizenga,REP,254,415,669
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. House,2,Max Riekse,LIB,10,15,25
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. House,2,Gerald T. VanSickle,UST,2,4,6
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. House,2,Jean-Michel Creviere,GRN,6,9,15
Muskegon,"Muskegon Charter Township, Precinct 5",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 5",State House,92,Terry J. Sabo,DEM,410,238,648
Muskegon,"Muskegon Charter Township, Precinct 5",State House,92,Michael L. Haueisen,REP,191,356,547
Muskegon,"Muskegon Charter Township, Precinct 5",State House,92,Over Votes,,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,Ballots Cast,,,,,,1183
Muskegon,Muskegon Charter Township Precinct 6,Registered Voters,,,,,,1945
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Democratic Party,DEM,261,133,394
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Republican Party,REP,97,208,305
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Libertarian Party,LIB,3,2,5
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,US Taxpayers Party,UST,2,1,3
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Working Class Party,WCP,4,6,10
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Green Party,GRN,1,1,2
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,Straight Party,,Over Votes,,0,3,3
Muskegon,Muskegon Charter Township Precinct 6,President,,Joseph R. Biden,DEM,399,212,611
Muskegon,Muskegon Charter Township Precinct 6,President,,Donald J. Trump,REP,189,349,538
Muskegon,Muskegon Charter Township Precinct 6,President,,Jo Jorgensen,LIB,10,9,19
Muskegon,Muskegon Charter Township Precinct 6,President,,Don Blankenship,UST,2,1,3
Muskegon,Muskegon Charter Township Precinct 6,President,,Howie Hawkins,GRN,1,0,1
Muskegon,Muskegon Charter Township Precinct 6,President,,Rocky De La Fuente,NLP,0,1,1
Muskegon,Muskegon Charter Township Precinct 6,President,,Brian T. Carrol (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,President,,Jade Simmons (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,President,,Kasey Wells (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,President,,Tom Hoefling (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,President,,Over Votes,,0,1,1
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Gary Peters,DEM,396,219,615
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,John James,REP,175,330,505
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Valerie L. Willis,UST,9,5,14
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Marcia Squier,GRN,5,4,9
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Doug Dern,NLP,4,2,6
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,U.S. Senate,,Over Votes,,0,0,0
Muskegon,Muskegon Charter Township Precinct 6,U.S. House,2,Bryan Berghoef,DEM,351,182,533
Muskegon,Muskegon Charter Township Precinct 6,U.S. House,2,Bill Huizenga,REP,219,348,567
Muskegon,Muskegon Charter Township Precinct 6,U.S. House,2,Max Riekse,LIB,4,12,16
Muskegon,Muskegon Charter Township Precinct 6,U.S. House,2,Gerald T. VanSickle,UST,8,6,14
Muskegon,Muskegon Charter Township Precinct 6,U.S. House,2,Jean-Michel Creviere,GRN,1,3,4
Muskegon,Muskegon Charter Township Precinct 6,U.S. House,2,Over Votes,,0,3,3
Muskegon,Muskegon Charter Township Precinct 6,State House,92,Terry J. Sabo,DEM,414,233,647
Muskegon,Muskegon Charter Township Precinct 6,State House,92,Michael L. Haueisen,REP,159,302,461
Muskegon,Muskegon Charter Township Precinct 6,State House,92,Over Votes,,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 7",Ballots Cast,,,,,,851
Muskegon,"Muskegon Charter Township, Precinct 7",Registered Voters,,,,,,1505
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Democratic Party,DEM,148,78,226
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Republican Party,REP,72,187,259
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Libertarian Party,LIB,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Working Class Party,WCP,2,3,5
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Green Party,GRN,0,1,1
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Natural Law Party,NLP,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 7",Straight Party,,Over Votes,,3,2,5
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Joseph R. Biden,DEM,223,144,367
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Donald J. Trump,REP,141,327,468
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Jo Jorgensen,LIB,1,5,6
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Don Blankenship,UST,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Howie Hawkins,GRN,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Rocky De La Fuente,NLP,2,0,2
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Jade Simmons (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Kasey Wells (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",President,,Over Votes,,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Gary Peters,DEM,217,149,366
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,John James,REP,135,307,442
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,6,4,10
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Marcia Squier,GRN,4,2,6
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Doug Dern,NLP,6,3,9
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,2,Bryan Berghoef,DEM,197,117,314
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,2,Bill Huizenga,REP,157,326,483
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,2,Max Riekse,LIB,4,5,9
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,2,Gerald T. VanSickle,UST,2,3,5
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,2,Jean-Michel Creviere,GRN,2,3,5
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,2,Over Votes,,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 7",State House,92,Terry J. Sabo,DEM,232,158,390
Muskegon,"Muskegon Charter Township, Precinct 7",State House,92,Michael L. Haueisen,REP,127,286,413
Muskegon,"Muskegon Charter Township, Precinct 7",State House,92,Over Votes,,0,1,1
Muskegon,Ravenna Township Precinct 1,Ballots Cast,,,,,,2113
Muskegon,Ravenna Township Precinct 1,Registered Voters,,,,,,2355
Muskegon,Ravenna Township Precinct 1,Straight Party,,Democratic Party,DEM,177,42,219
Muskegon,Ravenna Township Precinct 1,Straight Party,,Republican Party,REP,347,370,717
Muskegon,Ravenna Township Precinct 1,Straight Party,,Libertarian Party,LIB,5,5,10
Muskegon,Ravenna Township Precinct 1,Straight Party,,US Taxpayers Party,UST,0,0,0
Muskegon,Ravenna Township Precinct 1,Straight Party,,Working Class Party,WCP,1,0,1
Muskegon,Ravenna Township Precinct 1,Straight Party,,Green Party,GRN,2,2,4
Muskegon,Ravenna Township Precinct 1,Straight Party,,Natural Law Party,NLP,0,1,1
Muskegon,Ravenna Township Precinct 1,Straight Party,,Over Votes,,1,0,1
Muskegon,Ravenna Township Precinct 1,President,,Joseph R. Biden,DEM,354,83,437
Muskegon,Ravenna Township Precinct 1,President,,Donald J. Trump,REP,597,629,1226
Muskegon,Ravenna Township Precinct 1,President,,Jo Jorgensen,LIB,15,9,24
Muskegon,Ravenna Township Precinct 1,President,,Don Blankenship,UST,1,0,1
Muskegon,Ravenna Township Precinct 1,President,,Howie Hawkins,GRN,2,4,6
Muskegon,Ravenna Township Precinct 1,President,,Rocky De La Fuente,NLP,1,0,1
Muskegon,Ravenna Township Precinct 1,President,,Brian T. Carrol (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,President,,Jade Simmons (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,President,,Kasey Wells (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,President,,Tom Hoefling (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,President,,Over Votes,,0,0,0
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Gary Peters,DEM,365,79,444
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,John James,REP,564,613,1177
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Valerie L. Willis,UST,12,7,19
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Marcia Squier,GRN,5,2,7
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Doug Dern,NLP,2,4,6
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,Ravenna Township Precinct 1,U.S. Senate,,Over Votes,,1,1,2
Muskegon,Ravenna Township Precinct 1,U.S. House,2,Bryan Berghoef,DEM,292,68,360
Muskegon,Ravenna Township Precinct 1,U.S. House,2,Bill Huizenga,REP,623,603,1226
Muskegon,Ravenna Township Precinct 1,U.S. House,2,Max Riekse,LIB,16,12,28
Muskegon,Ravenna Township Precinct 1,U.S. House,2,Gerald T. VanSickle,UST,8,5,13
Muskegon,Ravenna Township Precinct 1,U.S. House,2,Jean-Michel Creviere,GRN,4,4,8
Muskegon,Ravenna Township Precinct 1,U.S. House,2,Over Votes,,1,2,3
Muskegon,Ravenna Township Precinct 1,State House,91,Brian Hosticka,DEM,305,77,382
Muskegon,Ravenna Township Precinct 1,State House,91,Greg VanWoerkom,REP,625,605,1230
Muskegon,Ravenna Township Precinct 1,State House,91,Over Votes,,0,2,2
Muskegon,Sullivan Township Precinct 1,Ballots Cast,,,,,,1609
